KINETIC_KINEMATIC::LFT::DistEndPos
File	Frame	X 	Y 	Z 
 - 	3144	9.749783	33.875381	0.091955
 - 	3145	9.757836	33.928493	0.097179
 - 	3146	9.764858	33.982227	0.104118
 - 	3147	9.771869	34.035351	0.112703
 - 	3148	9.778466	34.087502	0.122941
 - 	3149	9.785048	34.137806	0.134584
 - 	3150	9.792224	34.185226	0.147152
 - 	3151	9.799270	34.229610	0.160632
 - 	3152	9.806511	34.272156	0.175459
 - 	3153	9.815026	34.312416	0.191214
 - 	3154	9.823175	34.349361	0.207273
 - 	3155	9.830745	34.382915	0.223358
 - 	3156	9.837907	34.413548	0.239051
 - 	3157	9.844820	34.441250	0.253915
 - 	3158	9.852873	34.466438	0.267300
 - 	3159	9.860958	34.488293	0.276978
 - 	3160	9.867566	34.505867	0.281384
 - 	3161	9.872737	34.519951	0.280008
 - 	3162	9.876118	34.529579	0.272346
 - 	3163	9.878070	34.534042	0.260111
 - 	3164	9.883011	34.538780	0.248870
 - 	3165	9.887405	34.543575	0.240391
 - 	3166	9.890525	34.551460	0.229040
 - 	3167	9.883455	34.557873	0.218910
 - 	3168	9.874400	34.562904	0.208540
 - 	3169	9.866971	34.568790	0.198322
 - 	3170	9.858804	34.575115	0.189217
 - 	3171	9.851274	34.581779	0.181206
 - 	3172	9.848073	34.588062	0.176416
 - 	3173	9.848713	34.594315	0.173261
 - 	3174	9.848018	34.599422	0.171765
 - 	3175	9.847999	34.603878	0.172072
 - 	3176	9.848542	34.607300	0.172838
 - 	3177	9.849413	34.608715	0.173137
 - 	3178	9.850101	34.609375	0.173495
 - 	3179	9.850896	34.609482	0.173937
 - 	3180	9.851768	34.609272	0.174191
 - 	3181	9.852551	34.608784	0.174000
 - 	3182	9.853364	34.608208	0.173448
 - 	3183	9.853865	34.607628	0.173033
 - 	3184	9.854499	34.607327	0.172689
 - 	3185	9.854939	34.607166	0.172011
 - 	3186	9.855155	34.606991	0.171039
 - 	3187	9.855247	34.606941	0.169966
 - 	3188	9.855600	34.607212	0.168783
 - 	3189	9.855756	34.607750	0.167748
 - 	3190	9.856068	34.608528	0.166712
 - 	3191	9.856471	34.609333	0.165608
 - 	3192	9.856661	34.610241	0.164496
 - 	3193	9.856538	34.611248	0.163449
 - 	3194	9.856339	34.612274	0.162417
 - 	3195	9.856121	34.613438	0.161593
 - 	3196	9.855854	34.614647	0.160820
 - 	3197	9.855548	34.615871	0.160094
 - 	3198	9.855257	34.617119	0.159384
 - 	3199	9.854919	34.618145	0.158567
 - 	3200	9.854763	34.618885	0.157619
 - 	3201	9.854872	34.619820	0.156658
 - 	3202	9.854976	34.621117	0.155420
 - 	3203	9.854884	34.622997	0.153657
 - 	3204	9.854604	34.625366	0.151112
 - 	3205	9.854117	34.627781	0.147790
 - 	3206	9.850910	34.630737	0.140579
 - 	3207	9.847066	34.632599	0.131717
 - 	3208	9.845080	34.632526	0.119206
 - 	3209	9.841044	34.630630	0.103872
 - 	3210	9.835930	34.629524	0.087447
 - 	3211	9.830716	34.631931	0.073710
 - 	3212	9.825171	34.640274	0.067894
 - 	3213	9.820655	34.653191	0.067725
 - 	3214	9.820311	34.674667	0.069616
 - 	3215	9.820868	34.704060	0.073021
 - 	3216	9.818088	34.738037	0.076258
 - 	3217	9.817841	34.776497	0.079148
 - 	3218	9.821863	34.817375	0.080889
 - 	3219	9.825020	34.860847	0.083859
 - 	3220	9.826523	34.906410	0.086958
 - 	3221	9.827511	34.954479	0.090605
 - 	3222	9.829080	35.004566	0.094797
 - 	3223	9.832012	35.055424	0.100126
 - 	3224	9.836151	35.106518	0.107134
 - 	3225	9.841873	35.156902	0.116057
 - 	3226	9.848705	35.205853	0.126827
 - 	3227	9.856562	35.252495	0.138736
 - 	3228	9.863960	35.296925	0.151781
 - 	3229	9.870791	35.339897	0.166075
 - 	3230	9.876704	35.381458	0.181742
 - 	3231	9.882006	35.420441	0.197791
 - 	3232	9.886639	35.456371	0.214044
 - 	3233	9.891706	35.489399	0.230416
 - 	3234	9.898291	35.519642	0.246699
 - 	3235	9.906117	35.547005	0.262456
 - 	3236	9.914904	35.571579	0.277306
 - 	3237	9.924018	35.594063	0.289688
 - 	3238	9.932826	35.614281	0.298027
 - 	3239	9.940765	35.631088	0.300269
 - 	3240	9.945236	35.644417	0.296075
 - 	3241	9.947140	35.653408	0.286718
 - 	3242	9.948898	35.657959	0.274014
 - 	3243	9.952714	35.660221	0.259641
 - 	3244	9.961014	35.664021	0.249580
 - 	3245	9.969223	35.669815	0.237694
 - 	3246	9.971239	35.677219	0.233558
 - 	3247	9.968700	35.687485	0.223518
 - 	3248	9.962506	35.695293	0.215165
 - 	3249	9.959221	35.699848	0.206040
 - 	3250	9.955811	35.705315	0.196774
 - 	3251	9.950834	35.711777	0.188662
 - 	3252	9.945633	35.718788	0.181764
 - 	3253	9.942159	35.725235	0.176178
 - 	3254	9.940686	35.730854	0.173139
 - 	3255	9.941368	35.735725	0.171257
 - 	3256	9.941259	35.739784	0.170751
 - 	3257	9.941496	35.743092	0.171182
 - 	3258	9.941578	35.746109	0.171652
 - 	3259	9.941722	35.746494	0.171967
 - 	3260	9.941688	35.746719	0.172212
 - 	3261	9.941698	35.746098	0.172445
 - 	3262	9.941999	35.745628	0.172496
 - 	3263	9.942663	35.745018	0.172260
 - 	3264	9.943583	35.744511	0.171721
 - 	3265	9.944392	35.744061	0.171146
 - 	3266	9.945044	35.743877	0.170312
 - 	3267	9.945621	35.743805	0.169319
 - 	3268	9.946135	35.743999	0.168183
 - 	3269	9.946431	35.744312	0.167080
 - 	3270	9.946754	35.744827	0.166067
 - 	3271	9.947248	35.745430	0.165056
 - 	3272	9.947585	35.746212	0.163834
 - 	3273	9.947566	35.747162	0.162709
 - 	3274	9.947403	35.748375	0.161551
 - 	3275	9.947259	35.749741	0.160384
 - 	3276	9.947149	35.751228	0.159347
 - 	3277	9.947076	35.752811	0.158464
 - 	3278	9.946938	35.754490	0.157547
 - 	3279	9.946667	35.755936	0.156795
 - 	3280	9.946283	35.757179	0.155972
 - 	3281	9.946109	35.758217	0.154957
 - 	3282	9.946156	35.759438	0.153758
 - 	3283	9.946049	35.761463	0.152286
 - 	3284	9.945575	35.764305	0.150278
 - 	3285	9.944947	35.767483	0.147568
 - 	3286	9.944244	35.770748	0.143347
 - 	3287	9.942902	35.774422	0.134837
 - 	3288	9.935692	35.778603	0.124357
 - 	3289	9.930837	35.779446	0.109721
 - 	3290	9.922453	35.778919	0.092529
 - 	3291	9.914010	35.778278	0.076074
 - 	3292	9.907925	35.784943	0.066229
 - 	3293	9.902702	35.799271	0.065246
 - 	3294	9.894408	35.822411	0.064374
 - 	3295	9.886001	35.858761	0.068569
 - 	3296	9.879542	35.897243	0.071946
 - 	3297	9.875249	35.936127	0.071793
 - 	3298	9.876484	35.979294	0.073653
 - 	3299	9.880511	36.023945	0.075326
 - 	3300	9.884383	36.070938	0.077765
 - 	3301	9.887914	36.119820	0.080436
 - 	3302	9.889877	36.171242	0.084093
 - 	3303	9.890880	36.224232	0.088971
 - 	3304	9.891499	36.277119	0.095674
 - 	3305	9.893413	36.327461	0.103515
 - 	3306	9.896011	36.375610	0.112388
 - 	3307	9.899974	36.423664	0.122530
 - 	3308	9.906173	36.470955	0.133759
 - 	3309	9.913876	36.515575	0.145687
 - 	3310	9.921861	36.557472	0.158248
 - 	3311	9.930710	36.597389	0.171476
 - 	3312	9.940310	36.635494	0.185477
 - 	3313	9.949938	36.671265	0.199765
 - 	3314	9.958784	36.704529	0.214201
 - 	3315	9.967323	36.735245	0.228068
 - 	3316	9.975858	36.763206	0.241429
 - 	3317	9.984237	36.788460	0.254098
 - 	3318	9.992895	36.811626	0.265780
 - 	3319	10.000678	36.832260	0.275737
 - 	3320	10.008101	36.850773	0.283501
 - 	3321	10.014235	36.867447	0.287748
 - 	3322	10.020082	36.881535	0.287445
 - 	3323	10.025266	36.892597	0.282203
 - 	3324	10.029683	36.899681	0.272289
 - 	3325	10.035891	36.904491	0.261904
 - 	3326	10.043318	36.909138	0.250137
 - 	3327	10.045714	36.914307	0.243168
 - 	3328	10.045447	36.922394	0.232160
 - 	3329	10.037601	36.928986	0.222554
 - 	3330	10.030828	36.934193	0.212448
 - 	3331	10.022575	36.938736	0.201776
 - 	3332	10.013000	36.944088	0.191733
 - 	3333	10.003143	36.950485	0.182672
 - 	3334	9.995929	36.957195	0.175022
 - 	3335	9.996058	36.964703	0.171073
 - 	3336	9.997474	36.972012	0.168868
 - 	3337	9.997704	36.977764	0.167646
 - 	3338	9.997497	36.983658	0.168043
 - 	3339	9.997831	36.987938	0.169209
 - 	3340	9.998076	36.990993	0.170236
 - 	3341	9.998873	36.990814	0.171047
 - 	3342	9.999647	36.991039	0.171628
 - 	3343	10.000822	36.990349	0.171919
 - 	3344	10.002234	36.989716	0.171805
 - 	3345	10.003238	36.989059	0.171559
 - 	3346	10.003678	36.988419	0.171093
 - 	3347	10.004155	36.988010	0.170691
 - 	3348	10.004622	36.987583	0.170241
 - 	3349	10.005003	36.987263	0.169589
 - 	3350	10.005352	36.987175	0.168617
 - 	3351	10.005313	36.987545	0.167633
 - 	3352	10.005227	36.988228	0.166610
 - 	3353	10.005470	36.989105	0.165695
 - 	3354	10.005881	36.990143	0.164827
 - 	3355	10.006197	36.991364	0.163881
 - 	3356	10.006509	36.992706	0.162788
 - 	3357	10.006551	36.994102	0.161846
 - 	3358	10.006508	36.995495	0.160901
 - 	3359	10.006370	36.996918	0.159977
 - 	3360	10.006043	36.998272	0.159175
 - 	3361	10.005874	36.999203	0.158483
 - 	3362	10.005548	36.999870	0.157609
 - 	3363	10.005588	37.000584	0.156800
 - 	3364	10.005601	37.001431	0.155578
 - 	3365	10.005610	37.002834	0.153991
 - 	3366	10.005569	37.004684	0.152050
 - 	3367	10.005023	37.006748	0.149555
 - 	3368	10.004506	37.010063	0.145530
 - 	3369	10.003639	37.013477	0.139120
 - 	3370	10.002045	37.016800	0.129888
 - 	3371	10.001108	37.019485	0.116466
 - 	3372	9.998712	37.019394	0.100437
 - 	3373	9.994105	37.017841	0.083721
 - 	3374	9.987446	37.021706	0.070894
 - 	3375	9.980345	37.031063	0.066905
 - 	3376	9.972075	37.044319	0.066867
 - 	3377	9.967509	37.066750	0.069263
 - 	3378	9.963450	37.094845	0.071850
 - 	3379	9.958469	37.128273	0.075022
 - 	3380	9.959481	37.166843	0.077928
 - 	3381	9.965343	37.207207	0.080040
 - 	3382	9.970788	37.249393	0.083180
 - 	3383	9.975302	37.293427	0.086744
 - 	3384	9.979983	37.339954	0.091088
 - 	3385	9.985766	37.388565	0.096319
 - 	3386	9.993106	37.437859	0.102881
 - 	3387	10.001674	37.486233	0.111069
 - 	3388	10.010851	37.533417	0.121010
 - 	3389	10.020932	37.578686	0.132484
 - 	3390	10.031009	37.621773	0.145043
 - 	3391	10.040306	37.663280	0.158766
 - 	3392	10.048141	37.703484	0.173831
 - 	3393	10.055770	37.742004	0.189759
 - 	3394	10.063002	37.778206	0.206252
 - 	3395	10.070152	37.811745	0.223021
 - 	3396	10.077354	37.842525	0.239800
 - 	3397	10.084071	37.870361	0.255907
 - 	3398	10.090973	37.895317	0.271238
 - 	3399	10.099133	37.918270	0.284628
 - 	3400	10.106038	37.938847	0.294593
 - 	3401	10.111923	37.956562	0.299235
 - 	3402	10.115668	37.971199	0.297873
 - 	3403	10.118173	37.982166	0.291442
 - 	3404	10.121025	37.989357	0.281503
 - 	3405	10.124794	37.994095	0.269576
 - 	3406	10.130651	37.997814	0.257787
 - 	3407	10.142615	38.004704	0.247264
 - 	3408	10.148137	38.010963	0.239454
 - 	3409	10.151980	38.020939	0.232136
 - 	3410	10.145295	38.028755	0.222834
 - 	3411	10.142187	38.035976	0.213386
 - 	3412	10.138885	38.040646	0.203384
 - 	3413	10.132625	38.045769	0.193298
 - 	3414	10.124474	38.052097	0.184040
 - 	3415	10.117578	38.058212	0.175876
 - 	3416	10.115925	38.063457	0.171643
 - 	3417	10.115623	38.068478	0.169301
 - 	3418	10.114640	38.072655	0.168643
 - 	3419	10.114649	38.075050	0.169804
 - 	3420	10.115319	38.076145	0.170529
 - 	3421	10.116039	38.075840	0.170972
 - 	3422	10.116595	38.075729	0.171720
 - 	3423	10.116948	38.075626	0.172772
 - 	3424	10.117381	38.075344	0.173299
 - 	3425	10.117859	38.075058	0.173142
 - 	3426	10.118393	38.074783	0.172744
 - 	3427	10.118764	38.074738	0.172385
 - 	3428	10.119055	38.074837	0.171885
 - 	3429	10.118964	38.075066	0.171144
 - 	3430	10.118809	38.075157	0.170084
 - 	3431	10.118731	38.075413	0.168913
 - 	3432	10.118782	38.075863	0.167868
 - 	3433	10.118967	38.076546	0.166949
 - 	3434	10.119430	38.077450	0.165916
 - 	3435	10.119786	38.078506	0.164902
 - 	3436	10.120005	38.079597	0.163861
 - 	3437	10.119849	38.080643	0.162785
 - 	3438	10.119576	38.081680	0.161776
 - 	3439	10.119280	38.082756	0.160959
 - 	3440	10.118986	38.083912	0.160188
 - 	3441	10.118657	38.085041	0.159645
 - 	3442	10.118367	38.086067	0.159084
 - 	3443	10.118142	38.086800	0.158518
 - 	3444	10.117987	38.087437	0.157971
 - 	3445	10.117853	38.088177	0.157464
 - 	3446	10.117685	38.089256	0.156768
 - 	3447	10.117580	38.090755	0.156002
 - 	3448	10.117575	38.092712	0.154808
 - 	3449	10.117747	38.094814	0.153305
 - 	3450	10.118059	38.097542	0.150390
 - 	3451	10.117537	38.100739	0.143108
 - 	3452	10.114196	38.102982	0.133787
 - 	3453	10.111257	38.104080	0.120714
 - 	3454	10.103484	38.103634	0.104896
 - 	3455	10.096532	38.103188	0.088207
 - 	3456	10.090509	38.105537	0.074283
 - 	3457	10.084131	38.113655	0.068074
 - 	3458	10.075477	38.125122	0.066583
 - 	3459	10.068148	38.145012	0.067131
 - 	3460	10.059738	38.174175	0.069664
 - 	3461	10.052015	38.207397	0.071800
 - 	3462	10.049929	38.245266	0.073536
 - 	3463	10.052860	38.286552	0.075200
 - 	3464	10.056304	38.330814	0.077849
 - 	3465	10.057995	38.377571	0.081135
 - 	3466	10.059567	38.427765	0.085311
 - 	3467	10.062366	38.480267	0.090487
 - 	3468	10.066017	38.533585	0.097188
 - 	3469	10.069806	38.586872	0.106107
 - 	3470	10.072884	38.639328	0.117126
 - 	3471	10.076739	38.690006	0.129902
 - 	3472	10.080809	38.738441	0.143965
 - 	3473	10.084592	38.784389	0.159081
 - 	3474	10.087761	38.828075	0.175410
 - 	3475	10.090750	38.869637	0.192949
 - 	3476	10.093636	38.908329	0.211178
 - 	3477	10.098037	38.944031	0.229454
 - 	3478	10.104165	38.976849	0.247832
 - 	3479	10.112155	39.006390	0.265461
 - 	3480	10.120955	39.032612	0.281308
 - 	3481	10.128445	39.055099	0.293425
 - 	3482	10.135006	39.073780	0.300264
 - 	3483	10.139949	39.088730	0.300063
 - 	3484	10.142874	39.100056	0.293229
 - 	3485	10.145919	39.106506	0.281996
 - 	3486	10.150583	39.109261	0.268189
 - 	3487	10.160018	39.113083	0.257745
 - 	3488	10.167138	39.118885	0.245660
 - 	3489	10.168329	39.126331	0.241268
 - 	3490	10.161824	39.134392	0.230072
 - 	3491	10.154536	39.141850	0.220972
 - 	3492	10.149618	39.146053	0.211263
 - 	3493	10.143146	39.150852	0.201606
 - 	3494	10.134013	39.156380	0.192793
 - 	3495	10.126860	39.162815	0.185236
 - 	3496	10.122064	39.169353	0.178898
 - 	3497	10.121593	39.175518	0.176210
 - 	3498	10.121427	39.180450	0.174292
 - 	3499	10.121683	39.184338	0.173563
 - 	3500	10.122574	39.186317	0.173463
 - 	3501	10.123581	39.187881	0.173679
 - 	3502	10.124237	39.188526	0.174108
 - 	3503	10.124743	39.188667	0.174685
 - 	3504	10.125485	39.188244	0.175174
 - 	3505	10.126385	39.187737	0.175294
 - 	3506	10.127219	39.187080	0.174917
 - 	3507	10.127687	39.186523	0.174544
 - 	3508	10.127992	39.185993	0.174361
 - 	3509	10.128286	39.185627	0.174149
 - 	3510	10.128572	39.185406	0.173603
 - 	3511	10.128651	39.185337	0.172464
 - 	3512	10.128952	39.185368	0.171064
 - 	3513	10.129067	39.185562	0.169846
 - 	3514	10.129211	39.185993	0.168707
 - 	3515	10.129505	39.186485	0.167646
 - 	3516	10.129715	39.187103	0.166654
 - 	3517	10.129863	39.187859	0.165686
 - 	3518	10.129970	39.188782	0.164589
 - 	3519	10.129803	39.189781	0.163582
 - 	3520	10.129669	39.190910	0.162604
 - 	3521	10.129635	39.192112	0.161717
 - 	3522	10.129539	39.193287	0.160866
 - 	3523	10.129441	39.194397	0.160038
 - 	3524	10.129473	39.195347	0.159117
 - 	3525	10.129628	39.196205	0.158239
 - 	3526	10.129717	39.197071	0.157228
 - 	3527	10.129654	39.198124	0.156010
 - 	3528	10.129601	39.199768	0.154587
 - 	3529	10.129427	39.201801	0.152795
 - 	3530	10.129148	39.204041	0.150310
 - 	3531	10.129398	39.207314	0.147114
 - 	3532	10.129455	39.210724	0.142759
 - 	3533	10.128610	39.214592	0.135538
 - 	3534	10.126500	39.217003	0.125212
 - 	3535	10.121880	39.217022	0.111827
 - 	3536	10.116629	39.216164	0.095230
 - 	3537	10.113272	39.216518	0.079292
 - 	3538	10.109534	39.221897	0.068002
 - 	3539	10.104136	39.234127	0.064930
 - 	3540	10.098015	39.251110	0.065895
 - 	3541	10.095736	39.275307	0.068804
 - 	3542	10.092033	39.304218	0.071388
 - 	3543	10.087604	39.337780	0.074137
 - 	3544	10.089747	39.375664	0.076356
 - 	3545	10.095547	39.415245	0.077608
 - 	3546	10.100930	39.457096	0.079774
 - 	3547	10.105374	39.501129	0.082005
 - 	3548	10.109469	39.548347	0.084854
 - 	3549	10.114704	39.597912	0.088137
 - 	3550	10.121525	39.648701	0.092374
 - 	3551	10.129542	39.699638	0.098202
 - 	3552	10.138267	39.750225	0.105987
 - 	3553	10.147598	39.799381	0.115547
 - 	3554	10.156571	39.846550	0.126366
 - 	3555	10.165512	39.891846	0.138262
 - 	3556	10.174073	39.936245	0.151462
 - 	3557	10.181935	39.979279	0.165972
 - 	3558	10.188889	40.019791	0.181222
 - 	3559	10.195200	40.057190	0.196871
 - 	3560	10.201571	40.091648	0.213030
 - 	3561	10.208443	40.123440	0.229295
 - 	3562	10.215574	40.152744	0.245724
 - 	3563	10.223092	40.179646	0.261567
 - 	3564	10.231199	40.204552	0.276366
 - 	3565	10.239474	40.227711	0.288785
 - 	3566	10.245966	40.247711	0.296395
 - 	3567	10.250532	40.263523	0.296666
 - 	3568	10.252322	40.274483	0.289172
 - 	3569	10.253363	40.279274	0.275641
 - 	3570	10.255118	40.279224	0.258318
 - 	3571	10.260867	40.279930	0.247574
 - 	3572	10.264998	40.282238	0.234700
 - 	3573	10.269216	40.290977	0.227844
 - 	3574	10.264601	40.299458	0.218917
 - 	3575	10.255795	40.304848	0.208655
 - 	3576	10.248213	40.309368	0.200136
 - 	3577	10.242757	40.316170	0.191191
 - 	3578	10.235813	40.322678	0.182908
 - 	3579	10.230652	40.330170	0.175727
 - 	3580	10.226761	40.337246	0.169883
 - 	3581	10.226363	40.343464	0.167469
 - 	3582	10.225364	40.348778	0.165562
 - 	3583	10.225286	40.352577	0.166410
 - 	3584	10.225875	40.355278	0.167128
 - 	3585	10.227046	40.355869	0.167906
 - 	3586	10.227721	40.356388	0.168959
 - 	3587	10.228381	40.356113	0.170038
 - 	3588	10.229096	40.355698	0.170773
 - 	3589	10.229959	40.354942	0.170765
 - 	3590	10.230777	40.354340	0.170222
 - 	3591	10.231225	40.353886	0.169877
 - 	3592	10.231491	40.353775	0.169667
 - 	3593	10.231886	40.353764	0.169411
 - 	3594	10.232154	40.353832	0.168901
 - 	3595	10.232099	40.354088	0.168170
 - 	3596	10.231945	40.354595	0.167262
 - 	3597	10.231843	40.355324	0.166478
 - 	3598	10.231885	40.356194	0.165616
 - 	3599	10.231995	40.357174	0.164721
 - 	3600	10.231910	40.358295	0.163819
 - 	3601	10.231744	40.359398	0.162961
 - 	3602	10.231628	40.360500	0.162088
 - 	3603	10.231584	40.361473	0.161453
 - 	3604	10.231537	40.362499	0.160799
 - 	3605	10.231298	40.363392	0.160093
 - 	3606	10.230951	40.364326	0.159194
 - 	3607	10.230732	40.365040	0.158079
 - 	3608	10.230883	40.366066	0.156644
 - 	3609	10.231254	40.367767	0.155179
 - 	3610	10.231329	40.370056	0.153548
 - 	3611	10.230816	40.372742	0.151396
 - 	3612	10.230444	40.375050	0.148482
 - 	3613	10.230550	40.378407	0.144914
 - 	3614	10.226987	40.384464	0.137287
 - 	3615	10.224343	40.387508	0.127168
 - 	3616	10.219688	40.388588	0.113631
 - 	3617	10.212021	40.388535	0.097408
 - 	3618	10.204456	40.388981	0.081326
 - 	3619	10.198105	40.395550	0.070542
 - 	3620	10.190722	40.409126	0.068057
 - 	3621	10.181173	40.427422	0.068221
 - 	3622	10.173348	40.455654	0.070502
 - 	3623	10.165752	40.488968	0.072750
 - 	3624	10.160669	40.525826	0.075025
 - 	3625	10.162215	40.565983	0.076466
 - 	3626	10.169447	40.609097	0.078054
 - 	3627	10.177170	40.653996	0.080549
 - 	3628	10.183196	40.701149	0.083560
 - 	3629	10.188766	40.751270	0.087139
 - 	3630	10.194817	40.803608	0.091578
 - 	3631	10.202074	40.856670	0.097162
 - 	3632	10.209168	40.910084	0.104750
 - 	3633	10.216414	40.962898	0.114265
 - 	3634	10.223656	41.014534	0.125582
 - 	3635	10.230788	41.064404	0.138338
 - 	3636	10.237918	41.112198	0.152349
 - 	3637	10.244685	41.157681	0.167534
 - 	3638	10.250841	41.201134	0.184063
 - 	3639	10.257502	41.242153	0.201361
 - 	3640	10.264703	41.280701	0.219171
 - 	3641	10.272500	41.316322	0.237377
 - 	3642	10.280704	41.348915	0.255459
 - 	3643	10.289045	41.378525	0.272538
 - 	3644	10.296897	41.404533	0.287132
 - 	3645	10.303959	41.427040	0.296737
 - 	3646	10.310149	41.445602	0.299350
 - 	3647	10.312796	41.459499	0.293677
 - 	3648	10.312854	41.467148	0.281330
 - 	3649	10.313931	41.469513	0.265199
 - 	3650	10.319954	41.474045	0.254597
 - 	3651	10.321166	41.478130	0.241674
 - 	3652	10.325961	41.490574	0.233418
 - 	3653	10.317242	41.498405	0.224398
 - 	3654	10.309007	41.504963	0.213840
 - 	3655	10.302094	41.510300	0.203168
 - 	3656	10.293571	41.515961	0.193042
 - 	3657	10.285745	41.522320	0.184323
 - 	3658	10.281873	41.529034	0.177468
 - 	3659	10.281965	41.534958	0.175761
 - 	3660	10.281163	41.539368	0.174716
 - 	3661	10.281548	41.542931	0.175226
 - 	3662	10.283055	41.544670	0.175642
 - 	3663	10.284449	41.545223	0.175696
 - 	3664	10.285620	41.545189	0.175854
 - 	3665	10.286494	41.544899	0.176364
 - 	3666	10.287166	41.544518	0.177043
 - 	3667	10.287771	41.544083	0.177271
 - 	3668	10.288597	41.543545	0.176835
 - 	3669	10.288981	41.543102	0.176183
 - 	3670	10.288939	41.542614	0.175348
 - 	3671	10.288882	41.542374	0.174343
 - 	3672	10.289283	41.542633	0.173286
 - 	3673	10.289784	41.543159	0.172060
 - 	3674	10.290042	41.543869	0.170743
 - 	3675	10.290138	41.544552	0.169637
 - 	3676	10.290076	41.545158	0.168559
 - 	3677	10.289971	41.545624	0.167397
 - 	3678	10.289764	41.546116	0.166197
 - 	3679	10.289689	41.546780	0.165027
 - 	3680	10.289691	41.547619	0.163866
 - 	3681	10.289684	41.548565	0.162974
 - 	3682	10.289663	41.549652	0.162185
 - 	3683	10.289701	41.550701	0.161475
 - 	3684	10.289770	41.551792	0.160769
 - 	3685	10.289562	41.552845	0.160007
 - 	3686	10.289241	41.553757	0.159041
 - 	3687	10.289366	41.554916	0.158090
 - 	3688	10.289599	41.556393	0.157059
 - 	3689	10.289605	41.558075	0.155610
 - 	3690	10.289392	41.560398	0.153749
 - 	3691	10.288949	41.562931	0.151153
 - 	3692	10.288680	41.566170	0.147379
 - 	3693	10.288500	41.570343	0.142448
 - 	3694	10.287364	41.574898	0.132829
 - 	3695	10.286622	41.578899	0.120600
 - 	3696	10.283038	41.580944	0.105541
 - 	3697	10.276456	41.580635	0.089074
 - 	3698	10.269556	41.583691	0.074665
 - 	3699	10.262201	41.591949	0.068052
 - 	3700	10.252095	41.603714	0.066725
 - 	3701	10.238473	41.621590	0.066695
 - 	3702	10.222891	41.648735	0.069617
 - 	3703	10.208901	41.679443	0.073265
 - 	3704	10.202181	41.714348	0.075823
 - 	3705	10.205560	41.753811	0.077764
 - 	3706	10.213896	41.795555	0.080562
 - 	3707	10.222358	41.838867	0.083987
 - 	3708	10.229605	41.884312	0.088160
 - 	3709	10.236262	41.932121	0.092840
 - 	3710	10.242197	41.981316	0.098315
 - 	3711	10.247886	42.030529	0.104928
 - 	3712	10.253719	42.078918	0.112928
 - 	3713	10.260051	42.126110	0.122420
 - 	3714	10.266869	42.171604	0.133097
 - 	3715	10.274164	42.215561	0.144984
 - 	3716	10.281903	42.258518	0.158292
 - 	3717	10.289563	42.299618	0.172661
 - 	3718	10.297837	42.338844	0.187973
 - 	3719	10.306389	42.375546	0.203775
 - 	3720	10.316040	42.409523	0.219902
 - 	3721	10.326296	42.440510	0.235971
 - 	3722	10.336708	42.468517	0.251788
 - 	3723	10.346810	42.493717	0.266027
 - 	3724	10.355884	42.516056	0.277681
 - 	3725	10.363903	42.535225	0.285285
 - 	3726	10.370298	42.551025	0.287469
 - 	3727	10.375074	42.563644	0.284136
 - 	3728	10.378136	42.572655	0.276557
 - 	3729	10.380783	42.578548	0.265577
 - 	3730	10.384234	42.581875	0.252748
 - 	3731	10.392663	42.587440	0.243762
 - 	3732	10.394094	42.592327	0.232916
 - 	3733	10.392008	42.600609	0.226127
 - 	3734	10.380776	42.606766	0.216880
 - 	3735	10.373827	42.612770	0.207397
 - 	3736	10.366769	42.616421	0.197365
 - 	3737	10.357423	42.619602	0.187506
 - 	3738	10.346830	42.623894	0.178318
 - 	3739	10.338430	42.629623	0.170563
 - 	3740	10.339102	42.637077	0.167749
 - 	3741	10.338833	42.644287	0.167355
 - 	3742	10.339203	42.645943	0.167268
 - 	3743	10.339697	42.648170	0.168046
 - 	3744	10.341135	42.649090	0.168774
 - 	3745	10.343013	42.648960	0.169532
 - 	3746	10.344419	42.648731	0.170447
 - 	3747	10.345350	42.647919	0.171309
 - 	3748	10.346416	42.647141	0.171833
 - 	3749	10.347533	42.646461	0.171970
 - 	3750	10.348481	42.645958	0.171520
 - 	3751	10.349047	42.645687	0.171092
 - 	3752	10.349466	42.645477	0.170663
 - 	3753	10.349801	42.645420	0.170268
 - 	3754	10.350027	42.645432	0.169670
 - 	3755	10.349941	42.645592	0.168816
 - 	3756	10.349663	42.645927	0.167865
 - 	3757	10.349706	42.646656	0.167004
 - 	3758	10.349919	42.647560	0.166008
 - 	3759	10.350204	42.648556	0.164963
 - 	3760	10.350327	42.649750	0.163695
 - 	3761	10.350426	42.651138	0.162388
 - 	3762	10.350392	42.652588	0.161232
 - 	3763	10.350341	42.653881	0.160228
 - 	3764	10.350288	42.655117	0.159222
 - 	3765	10.350262	42.656342	0.158472
 - 	3766	10.350259	42.657578	0.157715
 - 	3767	10.350087	42.658749	0.156827
 - 	3768	10.349930	42.659927	0.155752
 - 	3769	10.349916	42.661331	0.154330
 - 	3770	10.350158	42.662933	0.152626
 - 	3771	10.350200	42.664680	0.150748
 - 	3772	10.350423	42.667072	0.148266
 - 	3773	10.350457	42.669918	0.144392
 - 	3774	10.349010	42.673019	0.138558
 - 	3775	10.346165	42.676823	0.127680
 - 	3776	10.345319	42.680851	0.113766
 - 	3777	10.343170	42.682190	0.096815
